block,model,variant,concurrency,repetition,source,metric,value,statistic,unit
8,35B-A3B,vllm_dflash,1,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,acceptance_length,5.251783893985729,avg,tokens
8,35B-A3B,vllm_dflash,1,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c1,inter_chunk_latency,13.025918240000005,p99,ms
8,35B-A3B,vllm_dflash,1,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,inter_chunk_latency,13.770046080000002,p99,ms
8,35B-A3B,vllm_dflash,1,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,inter_chunk_latency,13.21756864,p99,ms
8,35B-A3B,vllm_dflash,1,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c1,inter_token_latency,2.192915594901961,p90,ms
8,35B-A3B,vllm_dflash,1,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,inter_token_latency,2.213638250196078,p90,ms
8,35B-A3B,vllm_dflash,1,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,inter_token_latency,2.2461689568627454,p90,ms
8,35B-A3B,vllm_dflash,1,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c1,inter_token_latency,2.462876666039216,p99,ms
8,35B-A3B,vllm_dflash,1,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,inter_token_latency,2.477007282431373,p99,ms
8,35B-A3B,vllm_dflash,1,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,inter_token_latency,2.50512309282353,p99,ms
8,35B-A3B,vllm_dflash,1,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c1,interactivity,406.0292639859203,derived,tokens/s/user
8,35B-A3B,vllm_dflash,1,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,interactivity,403.7129834428356,derived,tokens/s/user
8,35B-A3B,vllm_dflash,1,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,interactivity,399.1819814621954,derived,tokens/s/user
8,35B-A3B,vllm_dflash,1,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c1,interactivity,456.01390328235914,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,1,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,interactivity,451.7449948795485,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,1,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,interactivity,445.202484410039,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,1,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c1,output_token_throughput,499.98661442085705,avg,tokens/s
8,35B-A3B,vllm_dflash,1,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,output_token_throughput,498.0616607592544,avg,tokens/s
8,35B-A3B,vllm_dflash,1,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,output_token_throughput,483.4798939722866,avg,tokens/s
8,35B-A3B,vllm_dflash,1,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c1,time_to_first_token,59.09378455000003,p99,ms
8,35B-A3B,vllm_dflash,1,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,time_to_first_token,61.878632190000005,p99,ms
8,35B-A3B,vllm_dflash,1,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c1,time_to_first_token,68.13919120000006,p99,ms
8,35B-A3B,vllm_dflash,2,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c2,acceptance_length,5.176470588235294,avg,tokens
8,35B-A3B,vllm_dflash,2,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,acceptance_length,5.374217118997913,avg,tokens
8,35B-A3B,vllm_dflash,2,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,acceptance_length,5.281394156842645,avg,tokens
8,35B-A3B,vllm_dflash,2,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c2,inter_chunk_latency,56.02180776,p99,ms
8,35B-A3B,vllm_dflash,2,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,inter_chunk_latency,55.85294929999999,p99,ms
8,35B-A3B,vllm_dflash,2,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,inter_chunk_latency,59.115605,p99,ms
8,35B-A3B,vllm_dflash,2,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c2,inter_token_latency,2.4162548792156864,p90,ms
8,35B-A3B,vllm_dflash,2,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,inter_token_latency,2.3872604533333335,p90,ms
8,35B-A3B,vllm_dflash,2,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,inter_token_latency,2.596970799607843,p90,ms
8,35B-A3B,vllm_dflash,2,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c2,inter_token_latency,2.7918372342745097,p99,ms
8,35B-A3B,vllm_dflash,2,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,inter_token_latency,2.737772727882353,p99,ms
8,35B-A3B,vllm_dflash,2,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,inter_token_latency,3.3908472425882343,p99,ms
8,35B-A3B,vllm_dflash,2,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c2,interactivity,358.18707040772784,derived,tokens/s/user
8,35B-A3B,vllm_dflash,2,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,interactivity,365.2604139911542,derived,tokens/s/user
8,35B-A3B,vllm_dflash,2,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,interactivity,294.91154524457426,derived,tokens/s/user
8,35B-A3B,vllm_dflash,2,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c2,interactivity,413.8636236606789,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,2,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,interactivity,418.89019633517546,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,2,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,interactivity,385.06401386993093,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,2,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c2,output_token_throughput,840.4350490298177,avg,tokens/s
8,35B-A3B,vllm_dflash,2,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,output_token_throughput,856.0850450681215,avg,tokens/s
8,35B-A3B,vllm_dflash,2,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,output_token_throughput,777.8770155393212,avg,tokens/s
8,35B-A3B,vllm_dflash,2,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c2,time_to_first_token,102.53574704,p99,ms
8,35B-A3B,vllm_dflash,2,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,time_to_first_token,118.05463131999998,p99,ms
8,35B-A3B,vllm_dflash,2,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c2,time_to_first_token,128.20483338,p99,ms
8,35B-A3B,vllm_dflash,4,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c4,acceptance_length,5.144247566758173,avg,tokens
8,35B-A3B,vllm_dflash,4,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,acceptance_length,5.126585426510818,avg,tokens
8,35B-A3B,vllm_dflash,4,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,acceptance_length,5.110121257114575,avg,tokens
8,35B-A3B,vllm_dflash,4,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c4,inter_chunk_latency,56.33668192,p99,ms
8,35B-A3B,vllm_dflash,4,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,inter_chunk_latency,56.5892184,p99,ms
8,35B-A3B,vllm_dflash,4,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,inter_chunk_latency,60.15523419999999,p99,ms
8,35B-A3B,vllm_dflash,4,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c4,inter_token_latency,3.007911548627451,p90,ms
8,35B-A3B,vllm_dflash,4,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,inter_token_latency,2.963094546666667,p90,ms
8,35B-A3B,vllm_dflash,4,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,inter_token_latency,3.128164146666667,p90,ms
8,35B-A3B,vllm_dflash,4,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c4,inter_token_latency,3.4204210710588225,p99,ms
8,35B-A3B,vllm_dflash,4,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,inter_token_latency,3.505073857843134,p99,ms
8,35B-A3B,vllm_dflash,4,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,inter_token_latency,3.862429050549016,p99,ms
8,35B-A3B,vllm_dflash,4,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c4,interactivity,292.36166519417475,derived,tokens/s/user
8,35B-A3B,vllm_dflash,4,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,interactivity,285.30069281203544,derived,tokens/s/user
8,35B-A3B,vllm_dflash,4,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,interactivity,258.9044321365223,derived,tokens/s/user
8,35B-A3B,vllm_dflash,4,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c4,interactivity,332.45658452168016,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,4,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,interactivity,337.48501245933915,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,4,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,interactivity,319.6763191169452,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,4,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c4,output_token_throughput,1452.7592083404184,avg,tokens/s
8,35B-A3B,vllm_dflash,4,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,output_token_throughput,1433.9658513642714,avg,tokens/s
8,35B-A3B,vllm_dflash,4,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,output_token_throughput,1356.3247619764595,avg,tokens/s
8,35B-A3B,vllm_dflash,4,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c4,time_to_first_token,130.67496945,p99,ms
8,35B-A3B,vllm_dflash,4,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,time_to_first_token,155.06327460999998,p99,ms
8,35B-A3B,vllm_dflash,4,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c4,time_to_first_token,155.54284981,p99,ms
8,35B-A3B,vllm_dflash,8,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c8,acceptance_length,5.214511439767413,avg,tokens
8,35B-A3B,vllm_dflash,8,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,acceptance_length,5.168149354717454,avg,tokens
8,35B-A3B,vllm_dflash,8,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,acceptance_length,5.200681130171544,avg,tokens
8,35B-A3B,vllm_dflash,8,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c8,inter_chunk_latency,62.348729,p99,ms
8,35B-A3B,vllm_dflash,8,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,inter_chunk_latency,59.5361048,p99,ms
8,35B-A3B,vllm_dflash,8,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,inter_chunk_latency,60.20334525999998,p99,ms
8,35B-A3B,vllm_dflash,8,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c8,inter_token_latency,4.005709624313726,p90,ms
8,35B-A3B,vllm_dflash,8,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,inter_token_latency,3.9629920541176467,p90,ms
8,35B-A3B,vllm_dflash,8,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,inter_token_latency,3.9529489643137254,p90,ms
8,35B-A3B,vllm_dflash,8,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c8,inter_token_latency,5.171251338980391,p99,ms
8,35B-A3B,vllm_dflash,8,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,inter_token_latency,4.846584133490194,p99,ms
8,35B-A3B,vllm_dflash,8,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,inter_token_latency,4.574779098745096,p99,ms
8,35B-A3B,vllm_dflash,8,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c8,interactivity,193.37679305240823,derived,tokens/s/user
8,35B-A3B,vllm_dflash,8,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,interactivity,206.33088634321612,derived,tokens/s/user
8,35B-A3B,vllm_dflash,8,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,interactivity,218.5897894554754,derived,tokens/s/user
8,35B-A3B,vllm_dflash,8,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c8,interactivity,249.64365712637596,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,8,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,interactivity,252.33459627075842,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,8,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,interactivity,252.97569207894156,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,8,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c8,output_token_throughput,2168.556107490486,avg,tokens/s
8,35B-A3B,vllm_dflash,8,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,output_token_throughput,2217.0223549395623,avg,tokens/s
8,35B-A3B,vllm_dflash,8,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,output_token_throughput,2224.081047792196,avg,tokens/s
8,35B-A3B,vllm_dflash,8,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c8,time_to_first_token,171.49500959999995,p99,ms
8,35B-A3B,vllm_dflash,8,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,time_to_first_token,145.72885613999995,p99,ms
8,35B-A3B,vllm_dflash,8,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c8,time_to_first_token,174.73646675,p99,ms
8,35B-A3B,vllm_dflash,16,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c16,acceptance_length,5.209506375457644,avg,tokens
8,35B-A3B,vllm_dflash,16,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,acceptance_length,5.179529042386185,avg,tokens
8,35B-A3B,vllm_dflash,16,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,acceptance_length,5.194685807832767,avg,tokens
8,35B-A3B,vllm_dflash,16,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c16,inter_chunk_latency,66.6974031,p99,ms
8,35B-A3B,vllm_dflash,16,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,inter_chunk_latency,63.87314043999999,p99,ms
8,35B-A3B,vllm_dflash,16,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,inter_chunk_latency,61.44805307000001,p99,ms
8,35B-A3B,vllm_dflash,16,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c16,inter_token_latency,5.790707158431373,p90,ms
8,35B-A3B,vllm_dflash,16,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,inter_token_latency,5.642929585882353,p90,ms
8,35B-A3B,vllm_dflash,16,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,inter_token_latency,5.566353376078432,p90,ms
8,35B-A3B,vllm_dflash,16,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c16,inter_token_latency,6.787893882588236,p99,ms
8,35B-A3B,vllm_dflash,16,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,inter_token_latency,7.099426149490196,p99,ms
8,35B-A3B,vllm_dflash,16,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,inter_token_latency,7.190775975568628,p99,ms
8,35B-A3B,vllm_dflash,16,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c16,interactivity,147.32110096257108,derived,tokens/s/user
8,35B-A3B,vllm_dflash,16,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,interactivity,140.85645500683307,derived,tokens/s/user
8,35B-A3B,vllm_dflash,16,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,interactivity,139.067049703342,derived,tokens/s/user
8,35B-A3B,vllm_dflash,16,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c16,interactivity,172.69048021949826,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,16,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,interactivity,177.21291481322564,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,16,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,interactivity,179.65082926598402,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,16,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c16,output_token_throughput,3055.0764137911065,avg,tokens/s
8,35B-A3B,vllm_dflash,16,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,output_token_throughput,3236.1240535937704,avg,tokens/s
8,35B-A3B,vllm_dflash,16,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,output_token_throughput,3191.553860394345,avg,tokens/s
8,35B-A3B,vllm_dflash,16,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c16,time_to_first_token,881.83284733,p99,ms
8,35B-A3B,vllm_dflash,16,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,time_to_first_token,190.19261875,p99,ms
8,35B-A3B,vllm_dflash,16,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c16,time_to_first_token,194.09699897,p99,ms
8,35B-A3B,vllm_dflash,32,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c32,acceptance_length,5.20325997856107,avg,tokens
8,35B-A3B,vllm_dflash,32,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,acceptance_length,5.184005283351154,avg,tokens
8,35B-A3B,vllm_dflash,32,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,acceptance_length,5.1704566810749855,avg,tokens
8,35B-A3B,vllm_dflash,32,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c32,inter_chunk_latency,73.16237971999999,p99,ms
8,35B-A3B,vllm_dflash,32,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,inter_chunk_latency,78.60789462,p99,ms
8,35B-A3B,vllm_dflash,32,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,inter_chunk_latency,110.0968395,p99,ms
8,35B-A3B,vllm_dflash,32,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c32,inter_token_latency,7.873069520392157,p90,ms
8,35B-A3B,vllm_dflash,32,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,inter_token_latency,8.526315703529411,p90,ms
8,35B-A3B,vllm_dflash,32,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,inter_token_latency,10.393776882745097,p90,ms
8,35B-A3B,vllm_dflash,32,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c32,inter_token_latency,9.40861448227451,p99,ms
8,35B-A3B,vllm_dflash,32,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,inter_token_latency,10.883559109254902,p99,ms
8,35B-A3B,vllm_dflash,32,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,inter_token_latency,12.962388103882356,p99,ms
8,35B-A3B,vllm_dflash,32,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c32,interactivity,106.28557497854376,derived,tokens/s/user
8,35B-A3B,vllm_dflash,32,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,interactivity,91.88170799289765,derived,tokens/s/user
8,35B-A3B,vllm_dflash,32,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,interactivity,77.1462782926929,derived,tokens/s/user
8,35B-A3B,vllm_dflash,32,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c32,interactivity,127.01526353982837,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,32,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,interactivity,117.28395179949257,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,32,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,interactivity,96.21141682001262,derived_p90,tokens/s/user
8,35B-A3B,vllm_dflash,32,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c32,output_token_throughput,4644.50703684482,avg,tokens/s
8,35B-A3B,vllm_dflash,32,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,output_token_throughput,4338.731597439306,avg,tokens/s
8,35B-A3B,vllm_dflash,32,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,output_token_throughput,3678.827981777132,avg,tokens/s
8,35B-A3B,vllm_dflash,32,1,b200-block8-20260922/35B-A3B/vllm_dflash/vllm_dflash/c32,time_to_first_token,245.02006625,p99,ms
8,35B-A3B,vllm_dflash,32,2,b200-repeats-20260922/rep2-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,time_to_first_token,267.10459653,p99,ms
8,35B-A3B,vllm_dflash,32,3,b200-repeats-20260922/rep3-block8/35B-A3B/vllm_dflash/vllm_dflash/c32,time_to_first_token,348.38563172,p99,ms
8,4B,pr2_dflash,1,1,b200-block8-20260922/4B/pr2_dflash/vllm_dflash/c1,acceptance_length,4.6248654467169,avg,tokens
8,4B,pr2_dflash,1,2,b200-repeats-20260922/rep2-block8/4B/pr2_dflash/vllm_dflash/c1,acceptance_length,4.592948717948718,avg,tokens
8,4B,pr2_dflash,1,3,b200-repeats-20260922/rep3-block8/4B/pr2_dflash/vllm_dflash/c1,acceptance_length,4.678104575163399,avg,tokens
8,4B,pr2_dflash,1,1,b200-block8-20260922/4B/pr2_dflash/vllm_dflash/c1,inter_chunk_latency,8.48749468,p99,ms
8,4B,pr2_dflash,1,2,b200-repeats-20260922/rep2-block8/4B/pr2_dflash/vllm_dflash/c1,inter_chunk_latency,7.8743468,p99,ms
8,4B,pr2_dflash,1,3,b200-repeats-20260922/rep3-block8/4B/pr2_dflash/vllm_dflash/c1,inter_chunk_latency,9.58417997,p99,ms
8,4B,pr2_dflash,1,1,b200-block8-20260922/4B/pr2_dflash/vllm_dflash/c1,inter_token_latency,1.6565166521568626,p90,ms
8,4B,pr2_dflash,1,2,b200-repeats-20260922/rep2-block8/4B/pr2_dflash/vllm_dflash/c1,inter_token_latency,1.6298662713725491,p90,ms
8,4B,pr2_dflash,1,3,b200-repeats-20260922/rep3-block8/4B/pr2_dflash/vllm_dflash/c1,inter_token_latency,1.6875801192156863,p90,ms
8,4B,pr2_dflash,1,1,b200-block8-20260922/4B/pr2_dflash/vllm_dflash/c1,inter_token_latency,1.9236721757254904,p99,ms
8,4B,pr2_dflash,1,2,b200-repeats-20260922/rep2-block8/4B/pr2_dflash/vllm_dflash/c1,inter_token_latency,1.845190937529412,p99,ms
